"","subject","IP_LABEL","IA_LABEL","trial","condition","object","session","IA_DWELL_TIME","TRIAL_DWELL_TIME","IP_DURATION","Breed","sex","neutered","age"
"161","subj.08","end_IP_cube","cube_up",2,"reversed","cube",2,0,1036,1036,"Border Collie","m","yes",19
"162","subj.08","end_IP_cube","cube_low",2,"reversed","cube",2,0,1036,1036,"Border Collie","m","yes",19
"163","subj.08","end_IP_cube","cube_human",3,"reversed","cube",2,0,1036,1036,"Border Collie","m","yes",19
"164","subj.08","end_IP_cube","cube_up",3,"reversed","cube",2,1036,1036,1036,"Border Collie","m","yes",19
"165","subj.08","end_IP_cube","cube_low",3,"reversed","cube",2,0,1036,1036,"Border Collie","m","yes",19
"166","subj.08","end_IP_cube","cube_human",4,"reversed","cube",2,0,1027,1036,"Border Collie","m","yes",19
"167","subj.08","end_IP_cube","cube_up",4,"reversed","cube",2,889,1027,1036,"Border Collie","m","yes",19
"168","subj.08","end_IP_cube","cube_low",4,"reversed","cube",2,0,1027,1036,"Border Collie","m","yes",19
"169","subj.09","end_IP_cube","cube_human",1,"normal","cube",1,0,720,1036,"Border Collie","f","no",25
"170","subj.09","end_IP_cube","cube_up",1,"normal","cube",1,0,720,1036,"Border Collie","f","no",25
"171","subj.09","end_IP_cube","cube_low",1,"normal","cube",1,0,720,1036,"Border Collie","f","no",25
"172","subj.09","end_IP_cube","cube_human",2,"normal","cube",1,0,997,1035,"Border Collie","f","no",25
"173","subj.09","end_IP_cube","cube_up",2,"normal","cube",1,0,997,1035,"Border Collie","f","no",25
"174","subj.09","end_IP_cube","cube_low",2,"normal","cube",1,986,997,1035,"Border Collie","f","no",25
"175","subj.09","end_IP_cube","cube_human",3,"normal","cube",1,0,814,1035,"Border Collie","f","no",25
"176","subj.09","end_IP_cube","cube_up",3,"normal","cube",1,0,814,1035,"Border Collie","f","no",25
"177","subj.09","end_IP_cube","cube_low",3,"normal","cube",1,0,814,1035,"Border Collie","f","no",25
"178","subj.09","end_IP_cube","cube_human",4,"normal","cube",1,0,1032,1036,"Border Collie","f","no",25
"179","subj.09","end_IP_cube","cube_up",4,"normal","cube",1,0,1032,1036,"Border Collie","f","no",25
"180","subj.09","end_IP_cube","cube_low",4,"normal","cube",1,0,1032,1036,"Border Collie","f","no",25
"181","subj.09","end_IP_cube","cube_human",1,"reversed","cube",2,0,973,1036,"Border Collie","f","no",25
"182","subj.09","end_IP_cube","cube_up",1,"reversed","cube",2,131,973,1036,"Border Collie","f","no",25
"183","subj.09","end_IP_cube","cube_low",1,"reversed","cube",2,0,973,1036,"Border Collie","f","no",25
"184","subj.09","end_IP_cube","cube_human",2,"reversed","cube",2,257,869,1036,"Border Collie","f","no",25
"185","subj.09","end_IP_cube","cube_up",2,"reversed","cube",2,188,869,1036,"Border Collie","f","no",25
"186","subj.09","end_IP_cube","cube_low",2,"reversed","cube",2,0,869,1036,"Border Collie","f","no",25
"187","subj.09","end_IP_cube","cube_human",3,"reversed","cube",2,550,898,1036,"Border Collie","f","no",25
"188","subj.09","end_IP_cube","cube_up",3,"reversed","cube",2,348,898,1036,"Border Collie","f","no",25
"189","subj.09","end_IP_cube","cube_low",3,"reversed","cube",2,0,898,1036,"Border Collie","f","no",25
"190","subj.09","end_IP_cube","cube_human",4,"reversed","cube",2,0,949,1036,"Border Collie","f","no",25
"191","subj.09","end_IP_cube","cube_up",4,"reversed","cube",2,0,949,1036,"Border Collie","f","no",25
"192","subj.09","end_IP_cube","cube_low",4,"reversed","cube",2,0,949,1036,"Border Collie","f","no",25
"193","subj.10","end_IP_cube","cube_human",1,"normal","cube",1,0,1010,1010,"Mix","m","yes",18
"194","subj.10","end_IP_cube","cube_up",1,"normal","cube",1,0,1010,1010,"Mix","m","yes",18
"195","subj.10","end_IP_cube","cube_low",1,"normal","cube",1,1010,1010,1010,"Mix","m","yes",18
"196","subj.10","end_IP_cube","cube_human",2,"normal","cube",1,780,939,1037,"Mix","m","yes",18
"197","subj.10","end_IP_cube","cube_up",2,"normal","cube",1,0,939,1037,"Mix","m","yes",18
"198","subj.10","end_IP_cube","cube_low",2,"normal","cube",1,159,939,1037,"Mix","m","yes",18
"199","subj.10","end_IP_cube","cube_human",3,"normal","cube",1,1037,1037,1037,"Mix","m","yes",18
"200","subj.10","end_IP_cube","cube_up",3,"normal","cube",1,0,1037,1037,"Mix","m","yes",18
"201","subj.10","end_IP_cube","cube_low",3,"normal","cube",1,0,1037,1037,"Mix","m","yes",18
"202","subj.10","end_IP_cube","cube_human",4,"normal","cube",1,0,1038,1038,"Mix","m","yes",18
"203","subj.10","end_IP_cube","cube_up",4,"normal","cube",1,0,1038,1038,"Mix","m","yes",18
"204","subj.10","end_IP_cube","cube_low",4,"normal","cube",1,1038,1038,1038,"Mix","m","yes",18
"205","subj.10","end_IP_cube","cube_human",1,"reversed","cube",2,0,1007,1007,"Mix","m","yes",18
"206","subj.10","end_IP_cube","cube_up",1,"reversed","cube",2,1007,1007,1007,"Mix","m","yes",18
"207","subj.10","end_IP_cube","cube_low",1,"reversed","cube",2,0,1007,1007,"Mix","m","yes",18
"208","subj.10","end_IP_cube","cube_human",2,"reversed","cube",2,0,1025,1036,"Mix","m","yes",18
"209","subj.10","end_IP_cube","cube_up",2,"reversed","cube",2,1025,1025,1036,"Mix","m","yes",18
"210","subj.10","end_IP_cube","cube_low",2,"reversed","cube",2,0,1025,1036,"Mix","m","yes",18
"211","subj.10","end_IP_cube","cube_human",3,"reversed","cube",2,0,1035,1035,"Mix","m","yes",18
"212","subj.10","end_IP_cube","cube_up",3,"reversed","cube",2,1035,1035,1035,"Mix","m","yes",18
"213","subj.10","end_IP_cube","cube_low",3,"reversed","cube",2,0,1035,1035,"Mix","m","yes",18
"214","subj.10","end_IP_cube","cube_human",4,"reversed","cube",2,0,1003,1035,"Mix","m","yes",18
"215","subj.10","end_IP_cube","cube_up",4,"reversed","cube",2,1003,1003,1035,"Mix","m","yes",18
"216","subj.10","end_IP_cube","cube_low",4,"reversed","cube",2,0,1003,1035,"Mix","m","yes",18
"217","subj.11","end_IP_cube","cube_human",1,"reversed","cube",1,1037,1037,1037,"Australian Shepherd","f","no",80
"218","subj.11","end_IP_cube","cube_up",1,"reversed","cube",1,0,1037,1037,"Australian Shepherd","f","no",80
"219","subj.11","end_IP_cube","cube_low",1,"reversed","cube",1,0,1037,1037,"Australian Shepherd","f","no",80
"220","subj.11","end_IP_cube","cube_human",2,"reversed","cube",1,1038,1038,1038,"Australian Shepherd","f","no",80
"221","subj.11","end_IP_cube","cube_up",2,"reversed","cube",1,0,1038,1038,"Australian Shepherd","f","no",80
"222","subj.11","end_IP_cube","cube_low",2,"reversed","cube",1,0,1038,1038,"Australian Shepherd","f","no",80
"223","subj.11","end_IP_cube","cube_human",3,"reversed","cube",1,826,987,1038,"Australian Shepherd","f","no",80
"224","subj.11","end_IP_cube","cube_up",3,"reversed","cube",1,161,987,1038,"Australian Shepherd","f","no",80
"225","subj.11","end_IP_cube","cube_low",3,"reversed","cube",1,0,987,1038,"Australian Shepherd","f","no",80
"226","subj.11","end_IP_cube","cube_human",4,"reversed","cube",1,1037,1037,1037,"Australian Shepherd","f","no",80
"227","subj.11","end_IP_cube","cube_up",4,"reversed","cube",1,0,1037,1037,"Australian Shepherd","f","no",80
"228","subj.11","end_IP_cube","cube_low",4,"reversed","cube",1,0,1037,1037,"Australian Shepherd","f","no",80
"229","subj.11","end_IP_cube","cube_human",1,"normal","cube",2,380,770,1036,"Australian Shepherd","f","no",80
"230","subj.11","end_IP_cube","cube_up",1,"normal","cube",2,0,770,1036,"Australian Shepherd","f","no",80
"231","subj.11","end_IP_cube","cube_low",1,"normal","cube",2,0,770,1036,"Australian Shepherd","f","no",80
"232","subj.11","end_IP_cube","cube_human",2,"normal","cube",2,0,878,1035,"Australian Shepherd","f","no",80
"233","subj.11","end_IP_cube","cube_up",2,"normal","cube",2,0,878,1035,"Australian Shepherd","f","no",80
"234","subj.11","end_IP_cube","cube_low",2,"normal","cube",2,0,878,1035,"Australian Shepherd","f","no",80
"235","subj.11","end_IP_cube","cube_human",3,"normal","cube",2,0,710,1038,"Australian Shepherd","f","no",80
"236","subj.11","end_IP_cube","cube_up",3,"normal","cube",2,0,710,1038,"Australian Shepherd","f","no",80
"237","subj.11","end_IP_cube","cube_low",3,"normal","cube",2,0,710,1038,"Australian Shepherd","f","no",80
"238","subj.11","end_IP_cube","cube_human",4,"normal","cube",2,0,967,1035,"Australian Shepherd","f","no",80
"239","subj.11","end_IP_cube","cube_up",4,"normal","cube",2,0,967,1035,"Australian Shepherd","f","no",80
"240","subj.11","end_IP_cube","cube_low",4,"normal","cube",2,0,967,1035,"Australian Shepherd","f","no",80
"241","subj.01","end_IP_cube","cube_human",1,"normal","cube",2,434,579,1036,"Border Collie","m","no",56
"242","subj.01","end_IP_cube","cube_up",1,"normal","cube",2,0,579,1036,"Border Collie","m","no",56
"243","subj.01","end_IP_cube","cube_low",1,"normal","cube",2,0,579,1036,"Border Collie","m","no",56
"244","subj.01","end_IP_cube","cube_human",2,"normal","cube",2,826,967,1035,"Border Collie","m","no",56
"245","subj.01","end_IP_cube","cube_up",2,"normal","cube",2,0,967,1035,"Border Collie","m","no",56
"246","subj.01","end_IP_cube","cube_low",2,"normal","cube",2,0,967,1035,"Border Collie","m","no",56
"247","subj.01","end_IP_cube","cube_human",3,"normal","cube",2,0,1035,1035,"Border Collie","m","no",56
"248","subj.01","end_IP_cube","cube_up",3,"normal","cube",2,0,1035,1035,"Border Collie","m","no",56
"249","subj.01","end_IP_cube","cube_low",3,"normal","cube",2,0,1035,1035,"Border Collie","m","no",56
"250","subj.01","end_IP_cube","cube_human",4,"normal","cube",2,0,924,1035,"Border Collie","m","no",56
"251","subj.01","end_IP_cube","cube_up",4,"normal","cube",2,0,924,1035,"Border Collie","m","no",56
"252","subj.01","end_IP_cube","cube_low",4,"normal","cube",2,0,924,1035,"Border Collie","m","no",56
"253","subj.12","end_IP_cube","cube_human",1,"reversed","cube",1,0,1008,1036,"Collie","m","no",18
