"","subject","IP_LABEL","IA_LABEL","trial","condition","object","session","IA_DWELL_TIME","TRIAL_DWELL_TIME","IP_DURATION","Breed","sex","neutered","age"
"267","subj.10","video_IP","cube_low",3,"normal","cube",1,2108,4592,5019,"Mix","m","yes",18
"268","subj.10","video_IP","head_IA",3,"normal","cube",1,1058,4592,5019,"Mix","m","yes",18
"269","subj.10","video_IP","cube_human",4,"normal","cube",1,0,4682,5023,"Mix","m","yes",18
"270","subj.10","video_IP","cube_up",4,"normal","cube",1,0,4682,5023,"Mix","m","yes",18
"271","subj.10","video_IP","cube_low",4,"normal","cube",1,3617,4682,5023,"Mix","m","yes",18
"272","subj.10","video_IP","head_IA",4,"normal","cube",1,0,4682,5023,"Mix","m","yes",18
"273","subj.10","video_IP","cube_human",1,"reversed","cube",2,943,4568,4995,"Mix","m","yes",18
"274","subj.10","video_IP","cube_up",1,"reversed","cube",2,1213,4568,4995,"Mix","m","yes",18
"275","subj.10","video_IP","cube_low",1,"reversed","cube",2,601,4568,4995,"Mix","m","yes",18
"276","subj.10","video_IP","head_IA",1,"reversed","cube",2,846,4568,4995,"Mix","m","yes",18
"277","subj.10","video_IP","cube_human",2,"reversed","cube",2,0,4765,5017,"Mix","m","yes",18
"278","subj.10","video_IP","cube_up",2,"reversed","cube",2,1276,4765,5017,"Mix","m","yes",18
"279","subj.10","video_IP","cube_low",2,"reversed","cube",2,692,4765,5017,"Mix","m","yes",18
"280","subj.10","video_IP","head_IA",2,"reversed","cube",2,0,4765,5017,"Mix","m","yes",18
"281","subj.10","video_IP","cube_human",3,"reversed","cube",2,0,4732,5023,"Mix","m","yes",18
"282","subj.10","video_IP","cube_up",3,"reversed","cube",2,1250,4732,5023,"Mix","m","yes",18
"283","subj.10","video_IP","cube_low",3,"reversed","cube",2,778,4732,5023,"Mix","m","yes",18
"284","subj.10","video_IP","head_IA",3,"reversed","cube",2,0,4732,5023,"Mix","m","yes",18
"285","subj.10","video_IP","cube_human",4,"reversed","cube",2,884,4579,5016,"Mix","m","yes",18
"286","subj.10","video_IP","cube_up",4,"reversed","cube",2,1212,4579,5016,"Mix","m","yes",18
"287","subj.10","video_IP","cube_low",4,"reversed","cube",2,651,4579,5016,"Mix","m","yes",18
"288","subj.10","video_IP","head_IA",4,"reversed","cube",2,884,4579,5016,"Mix","m","yes",18
"289","subj.11","video_IP","cube_human",1,"reversed","cube",1,3307,4641,5022,"Australian Shepherd","f","no",80
"290","subj.11","video_IP","cube_up",1,"reversed","cube",1,0,4641,5022,"Australian Shepherd","f","no",80
"291","subj.11","video_IP","cube_low",1,"reversed","cube",1,0,4641,5022,"Australian Shepherd","f","no",80
"292","subj.11","video_IP","head_IA",1,"reversed","cube",1,3307,4641,5022,"Australian Shepherd","f","no",80
"293","subj.11","video_IP","cube_human",2,"reversed","cube",1,4014,4682,5021,"Australian Shepherd","f","no",80
"294","subj.11","video_IP","cube_up",2,"reversed","cube",1,0,4682,5021,"Australian Shepherd","f","no",80
"295","subj.11","video_IP","cube_low",2,"reversed","cube",1,0,4682,5021,"Australian Shepherd","f","no",80
"296","subj.11","video_IP","head_IA",2,"reversed","cube",1,4014,4682,5021,"Australian Shepherd","f","no",80
"297","subj.11","video_IP","cube_human",3,"reversed","cube",1,4122,4851,5020,"Australian Shepherd","f","no",80
"298","subj.11","video_IP","cube_up",3,"reversed","cube",1,485,4851,5020,"Australian Shepherd","f","no",80
"299","subj.11","video_IP","cube_low",3,"reversed","cube",1,0,4851,5020,"Australian Shepherd","f","no",80
"300","subj.11","video_IP","head_IA",3,"reversed","cube",1,4122,4851,5020,"Australian Shepherd","f","no",80
"301","subj.11","video_IP","cube_human",4,"reversed","cube",1,2004,4765,5020,"Australian Shepherd","f","no",80
"302","subj.11","video_IP","cube_up",4,"reversed","cube",1,0,4765,5020,"Australian Shepherd","f","no",80
"303","subj.11","video_IP","cube_low",4,"reversed","cube",1,1367,4765,5020,"Australian Shepherd","f","no",80
"304","subj.11","video_IP","head_IA",4,"reversed","cube",1,2004,4765,5020,"Australian Shepherd","f","no",80
"305","subj.11","video_IP","cube_human",1,"normal","cube",2,3647,4523,5020,"Australian Shepherd","f","no",80
"306","subj.11","video_IP","cube_up",1,"normal","cube",2,0,4523,5020,"Australian Shepherd","f","no",80
"307","subj.11","video_IP","cube_low",1,"normal","cube",2,0,4523,5020,"Australian Shepherd","f","no",80
"308","subj.11","video_IP","head_IA",1,"normal","cube",2,3647,4523,5020,"Australian Shepherd","f","no",80
"309","subj.11","video_IP","cube_human",2,"normal","cube",2,0,4673,5020,"Australian Shepherd","f","no",80
"310","subj.11","video_IP","cube_up",2,"normal","cube",2,304,4673,5020,"Australian Shepherd","f","no",80
"311","subj.11","video_IP","cube_low",2,"normal","cube",2,0,4673,5020,"Australian Shepherd","f","no",80
"312","subj.11","video_IP","head_IA",2,"normal","cube",2,0,4673,5020,"Australian Shepherd","f","no",80
"313","subj.11","video_IP","cube_human",3,"normal","cube",2,0,4663,5023,"Australian Shepherd","f","no",80
"314","subj.11","video_IP","cube_up",3,"normal","cube",2,0,4663,5023,"Australian Shepherd","f","no",80
"315","subj.11","video_IP","cube_low",3,"normal","cube",2,0,4663,5023,"Australian Shepherd","f","no",80
"316","subj.11","video_IP","head_IA",3,"normal","cube",2,0,4663,5023,"Australian Shepherd","f","no",80
"317","subj.11","video_IP","cube_human",4,"normal","cube",2,0,4680,5019,"Australian Shepherd","f","no",80
"318","subj.11","video_IP","cube_up",4,"normal","cube",2,419,4680,5019,"Australian Shepherd","f","no",80
"319","subj.11","video_IP","cube_low",4,"normal","cube",2,0,4680,5019,"Australian Shepherd","f","no",80
"320","subj.11","video_IP","head_IA",4,"normal","cube",2,0,4680,5019,"Australian Shepherd","f","no",80
"321","subj.01","video_IP","cube_human",1,"normal","cube",2,653,4330,5021,"Border Collie","m","no",56
"322","subj.01","video_IP","cube_up",1,"normal","cube",2,0,4330,5021,"Border Collie","m","no",56
"323","subj.01","video_IP","cube_low",1,"normal","cube",2,1668,4330,5021,"Border Collie","m","no",56
"324","subj.01","video_IP","head_IA",1,"normal","cube",2,302,4330,5021,"Border Collie","m","no",56
"325","subj.01","video_IP","cube_human",2,"normal","cube",2,826,4756,5020,"Border Collie","m","no",56
"326","subj.01","video_IP","cube_up",2,"normal","cube",2,930,4756,5020,"Border Collie","m","no",56
"327","subj.01","video_IP","cube_low",2,"normal","cube",2,0,4756,5020,"Border Collie","m","no",56
"328","subj.01","video_IP","head_IA",2,"normal","cube",2,0,4756,5020,"Border Collie","m","no",56
"329","subj.01","video_IP","cube_human",3,"normal","cube",2,0,4886,5020,"Border Collie","m","no",56
"330","subj.01","video_IP","cube_up",3,"normal","cube",2,0,4886,5020,"Border Collie","m","no",56
"331","subj.01","video_IP","cube_low",3,"normal","cube",2,0,4886,5020,"Border Collie","m","no",56
"332","subj.01","video_IP","head_IA",3,"normal","cube",2,0,4886,5020,"Border Collie","m","no",56
"333","subj.01","video_IP","cube_human",4,"normal","cube",2,0,4743,5017,"Border Collie","m","no",56
"334","subj.01","video_IP","cube_up",4,"normal","cube",2,0,4743,5017,"Border Collie","m","no",56
"335","subj.01","video_IP","cube_low",4,"normal","cube",2,0,4743,5017,"Border Collie","m","no",56
"336","subj.01","video_IP","head_IA",4,"normal","cube",2,0,4743,5017,"Border Collie","m","no",56
"337","subj.12","video_IP","cube_human",1,"reversed","cube",1,98,4390,5019,"Collie","m","no",18
"338","subj.12","video_IP","cube_up",1,"reversed","cube",1,0,4390,5019,"Collie","m","no",18
"339","subj.12","video_IP","cube_low",1,"reversed","cube",1,450,4390,5019,"Collie","m","no",18
"340","subj.12","video_IP","head_IA",1,"reversed","cube",1,98,4390,5019,"Collie","m","no",18
"341","subj.12","video_IP","cube_human",2,"reversed","cube",1,135,4386,4995,"Collie","m","no",18
"342","subj.12","video_IP","cube_up",2,"reversed","cube",1,0,4386,4995,"Collie","m","no",18
"343","subj.12","video_IP","cube_low",2,"reversed","cube",1,602,4386,4995,"Collie","m","no",18
"344","subj.12","video_IP","head_IA",2,"reversed","cube",1,135,4386,4995,"Collie","m","no",18
"345","subj.12","video_IP","cube_human",3,"reversed","cube",1,0,4694,5023,"Collie","m","no",18
"346","subj.12","video_IP","cube_up",3,"reversed","cube",1,0,4694,5023,"Collie","m","no",18
"347","subj.12","video_IP","cube_low",3,"reversed","cube",1,2448,4694,5023,"Collie","m","no",18
"348","subj.12","video_IP","head_IA",3,"reversed","cube",1,0,4694,5023,"Collie","m","no",18
"349","subj.12","video_IP","cube_human",4,"reversed","cube",1,0,4763,5020,"Collie","m","no",18
"350","subj.12","video_IP","cube_up",4,"reversed","cube",1,154,4763,5020,"Collie","m","no",18
"351","subj.12","video_IP","cube_low",4,"reversed","cube",1,1206,4763,5020,"Collie","m","no",18
"352","subj.12","video_IP","head_IA",4,"reversed","cube",1,0,4763,5020,"Collie","m","no",18
"353","subj.12","video_IP","cube_human",1,"normal","cube",2,1878,3452,5020,"Collie","m","no",18
"354","subj.12","video_IP","cube_up",1,"normal","cube",2,0,3452,5020,"Collie","m","no",18
"355","subj.12","video_IP","cube_low",1,"normal","cube",2,164,3452,5020,"Collie","m","no",18
"356","subj.12","video_IP","head_IA",1,"normal","cube",2,1878,3452,5020,"Collie","m","no",18
"357","subj.12","video_IP","cube_human",2,"normal","cube",2,0,4310,5020,"Collie","m","no",18
"358","subj.12","video_IP","cube_up",2,"normal","cube",2,303,4310,5020,"Collie","m","no",18
"359","subj.12","video_IP","cube_low",2,"normal","cube",2,140,4310,5020,"Collie","m","no",18
"360","subj.12","video_IP","head_IA",2,"normal","cube",2,0,4310,5020,"Collie","m","no",18
"361","subj.12","video_IP","cube_human",3,"normal","cube",2,3930,4826,5020,"Collie","m","no",18
"362","subj.12","video_IP","cube_up",3,"normal","cube",2,291,4826,5020,"Collie","m","no",18
"363","subj.12","video_IP","cube_low",3,"normal","cube",2,0,4826,5020,"Collie","m","no",18
"364","subj.12","video_IP","head_IA",3,"normal","cube",2,3930,4826,5020,"Collie","m","no",18
"365","subj.12","video_IP","cube_human",4,"normal","cube",2,0,4790,5019,"Collie","m","no",18
"366","subj.12","video_IP","cube_up",4,"normal","cube",2,276,4790,5019,"Collie","m","no",18
"367","subj.12","video_IP","cube_low",4,"normal","cube",2,0,4790,5019,"Collie","m","no",18
"368","subj.12","video_IP","head_IA",4,"normal","cube",2,0,4790,5019,"Collie","m","no",18
"369","subj.02","video_IP","cube_human",1,"normal","cube",2,95,4732,5018,"Labrador Retriever","f","yes",34
"370","subj.02","video_IP","cube_up",1,"normal","cube",2,253,4732,5018,"Labrador Retriever","f","yes",34
"371","subj.02","video_IP","cube_low",1,"normal","cube",2,3150,4732,5018,"Labrador Retriever","f","yes",34
"372","subj.02","video_IP","head_IA",1,"normal","cube",2,95,4732,5018,"Labrador Retriever","f","yes",34
"373","subj.02","video_IP","cube_human",2,"normal","cube",2,0,4721,5021,"Labrador Retriever","f","yes",34
"374","subj.02","video_IP","cube_up",2,"normal","cube",2,334,4721,5021,"Labrador Retriever","f","yes",34
"375","subj.02","video_IP","cube_low",2,"normal","cube",2,0,4721,5021,"Labrador Retriever","f","yes",34
"376","subj.02","video_IP","head_IA",2,"normal","cube",2,0,4721,5021,"Labrador Retriever","f","yes",34
"377","subj.02","video_IP","cube_human",3,"normal","cube",2,0,4713,5020,"Labrador Retriever","f","yes",34
"378","subj.02","video_IP","cube_up",3,"normal","cube",2,496,4713,5020,"Labrador Retriever","f","yes",34
"379","subj.02","video_IP","cube_low",3,"normal","cube",2,2488,4713,5020,"Labrador Retriever","f","yes",34
"380","subj.02","video_IP","head_IA",3,"normal","cube",2,0,4713,5020,"Labrador Retriever","f","yes",34
"381","subj.02","video_IP","cube_human",4,"normal","cube",2,0,4807,5019,"Labrador Retriever","f","yes",34
"382","subj.02","video_IP","cube_up",4,"normal","cube",2,1082,4807,5019,"Labrador Retriever","f","yes",34
"383","subj.02","video_IP","cube_low",4,"normal","cube",2,0,4807,5019,"Labrador Retriever","f","yes",34
"384","subj.02","video_IP","head_IA",4,"normal","cube",2,0,4807,5019,"Labrador Retriever","f","yes",34
"385","subj.13","video_IP","cube_human",1,"normal","cube",1,4197,4709,5024,"Border Collie","f","no",16
"386","subj.13","video_IP","cube_up",1,"normal","cube",1,237,4709,5024,"Border Collie","f","no",16
"387","subj.13","video_IP","cube_low",1,"normal","cube",1,0,4709,5024,"Border Collie","f","no",16
"388","subj.13","video_IP","head_IA",1,"normal","cube",1,3873,4709,5024,"Border Collie","f","no",16
"389","subj.13","video_IP","cube_human",2,"normal","cube",1,1306,4675,5019,"Border Collie","f","no",16
"390","subj.13","video_IP","cube_up",2,"normal","cube",1,327,4675,5019,"Border Collie","f","no",16
"391","subj.13","video_IP","cube_low",2,"normal","cube",1,0,4675,5019,"Border Collie","f","no",16
"392","subj.13","video_IP","head_IA",2,"normal","cube",1,999,4675,5019,"Border Collie","f","no",16
"393","subj.13","video_IP","cube_human",3,"normal","cube",1,0,4702,5020,"Border Collie","f","no",16
"394","subj.13","video_IP","cube_up",3,"normal","cube",1,220,4702,5020,"Border Collie","f","no",16
"395","subj.13","video_IP","cube_low",3,"normal","cube",1,923,4702,5020,"Border Collie","f","no",16
"396","subj.13","video_IP","head_IA",3,"normal","cube",1,0,4702,5020,"Border Collie","f","no",16
"397","subj.13","video_IP","cube_human",4,"normal","cube",1,0,4588,5019,"Border Collie","f","no",16
"398","subj.13","video_IP","cube_up",4,"normal","cube",1,0,4588,5019,"Border Collie","f","no",16
"399","subj.13","video_IP","cube_low",4,"normal","cube",1,0,4588,5019,"Border Collie","f","no",16
"400","subj.13","video_IP","head_IA",4,"normal","cube",1,0,4588,5019,"Border Collie","f","no",16
"401","subj.13","video_IP","cube_human",1,"reversed","cube",2,3487,4746,4995,"Border Collie","f","no",16
"402","subj.13","video_IP","cube_up",1,"reversed","cube",2,0,4746,4995,"Border Collie","f","no",16
"403","subj.13","video_IP","cube_low",1,"reversed","cube",2,0,4746,4995,"Border Collie","f","no",16
"404","subj.13","video_IP","head_IA",1,"reversed","cube",2,931,4746,4995,"Border Collie","f","no",16
"405","subj.13","video_IP","cube_human",2,"reversed","cube",2,688,4563,4997,"Border Collie","f","no",16
"406","subj.13","video_IP","cube_up",2,"reversed","cube",2,375,4563,4997,"Border Collie","f","no",16
"407","subj.13","video_IP","cube_low",2,"reversed","cube",2,1484,4563,4997,"Border Collie","f","no",16
"408","subj.13","video_IP","head_IA",2,"reversed","cube",2,0,4563,4997,"Border Collie","f","no",16
"409","subj.13","video_IP","cube_human",3,"reversed","cube",2,0,4607,5024,"Border Collie","f","no",16
"410","subj.13","video_IP","cube_up",3,"reversed","cube",2,305,4607,5024,"Border Collie","f","no",16
"411","subj.13","video_IP","cube_low",3,"reversed","cube",2,1631,4607,5024,"Border Collie","f","no",16
"412","subj.13","video_IP","head_IA",3,"reversed","cube",2,0,4607,5024,"Border Collie","f","no",16
"413","subj.13","video_IP","cube_human",4,"reversed","cube",2,0,4678,4997,"Border Collie","f","no",16
"414","subj.13","video_IP","cube_up",4,"reversed","cube",2,0,4678,4997,"Border Collie","f","no",16
"415","subj.13","video_IP","cube_low",4,"reversed","cube",2,2374,4678,4997,"Border Collie","f","no",16
"416","subj.13","video_IP","head_IA",4,"reversed","cube",2,0,4678,4997,"Border Collie","f","no",16
"417","subj.14","video_IP","cube_human",1,"reversed","cube",1,1006,4732,5020,"Mix","m","yes",62
"418","subj.14","video_IP","cube_up",1,"reversed","cube",1,250,4732,5020,"Mix","m","yes",62
"419","subj.14","video_IP","cube_low",1,"reversed","cube",1,0,4732,5020,"Mix","m","yes",62
"420","subj.14","video_IP","head_IA",1,"reversed","cube",1,0,4732,5020,"Mix","m","yes",62
"421","subj.14","video_IP","cube_human",2,"reversed","cube",1,3143,4488,5016,"Mix","m","yes",62
"422","subj.14","video_IP","cube_up",2,"reversed","cube",1,79,4488,5016,"Mix","m","yes",62
"423","subj.14","video_IP","cube_low",2,"reversed","cube",1,0,4488,5016,"Mix","m","yes",62
"424","subj.14","video_IP","head_IA",2,"reversed","cube",1,520,4488,5016,"Mix","m","yes",62
"425","subj.14","video_IP","cube_human",3,"reversed","cube",1,0,4648,5020,"Mix","m","yes",62
"426","subj.14","video_IP","cube_up",3,"reversed","cube",1,0,4648,5020,"Mix","m","yes",62
"427","subj.14","video_IP","cube_low",3,"reversed","cube",1,600,4648,5020,"Mix","m","yes",62
"428","subj.14","video_IP","head_IA",3,"reversed","cube",1,0,4648,5020,"Mix","m","yes",62
"429","subj.14","video_IP","cube_human",4,"reversed","cube",1,0,4483,5017,"Mix","m","yes",62
"430","subj.14","video_IP","cube_up",4,"reversed","cube",1,333,4483,5017,"Mix","m","yes",62
"431","subj.14","video_IP","cube_low",4,"reversed","cube",1,1615,4483,5017,"Mix","m","yes",62
"432","subj.14","video_IP","head_IA",4,"reversed","cube",1,0,4483,5017,"Mix","m","yes",62
"433","subj.14","video_IP","cube_human",1,"normal","cube",2,809,4616,5021,"Mix","m","yes",62
"434","subj.14","video_IP","cube_up",1,"normal","cube",2,0,4616,5021,"Mix","m","yes",62
"435","subj.14","video_IP","cube_low",1,"normal","cube",2,2365,4616,5021,"Mix","m","yes",62
"436","subj.14","video_IP","head_IA",1,"normal","cube",2,456,4616,5021,"Mix","m","yes",62
"437","subj.14","video_IP","cube_human",2,"normal","cube",2,1491,4739,5016,"Mix","m","yes",62
"438","subj.14","video_IP","cube_up",2,"normal","cube",2,0,4739,5016,"Mix","m","yes",62
"439","subj.14","video_IP","cube_low",2,"normal","cube",2,0,4739,5016,"Mix","m","yes",62
"440","subj.14","video_IP","head_IA",2,"normal","cube",2,0,4739,5016,"Mix","m","yes",62
"441","subj.14","video_IP","cube_human",3,"normal","cube",2,616,4350,5021,"Mix","m","yes",62
"442","subj.14","video_IP","cube_up",3,"normal","cube",2,0,4350,5021,"Mix","m","yes",62
"443","subj.14","video_IP","cube_low",3,"normal","cube",2,685,4350,5021,"Mix","m","yes",62
"444","subj.14","video_IP","head_IA",3,"normal","cube",2,0,4350,5021,"Mix","m","yes",62
"445","subj.14","video_IP","cube_human",4,"normal","cube",2,302,4883,5018,"Mix","m","yes",62
"446","subj.14","video_IP","cube_up",4,"normal","cube",2,0,4883,5018,"Mix","m","yes",62
"447","subj.14","video_IP","cube_low",4,"normal","cube",2,0,4883,5018,"Mix","m","yes",62
"448","subj.14","video_IP","head_IA",4,"normal","cube",2,0,4883,5018,"Mix","m","yes",62
